0.49653    4.19275e+07    1.39758e+07    2.79517e+06
0.50000    4.22140e+07    1.40713e+07    2.81426e+06
0.50347    4.25004e+07    1.41668e+07    2.83336e+06
0.50694    4.27866e+07    1.42622e+07    2.85244e+06
0.51042    4.30729e+07    1.43576e+07    2.87152e+06
0.51389    4.33590e+07    1.44530e+07    2.89060e+06
0.51736    4.36450e+07    1.45483e+07    2.90967e+06
0.52083    4.39309e+07    1.46436e+07    2.92873e+06
0.52431    4.42167e+07    1.47389e+07    2.94778e+06
0.52778    4.45025e+07    1.48342e+07    2.96683e+06
0.53125    4.47881e+07    1.49294e+07    2.98588e+06
0.53472    4.50737e+07    1.50246e+07    3.00491e+06
0.53819    4.53592e+07    1.51197e+07    3.02395e+06
0.54167    4.56446e+07    1.52149e+07    3.04297e+06
0.54514    4.59298e+07    1.53099e+07    3.06199e+06
0.54861    4.62150e+07    1.54050e+07    3.08100e+06
0.55208    4.65001e+07    1.55000e+07    3.10001e+06
0.55556    4.67852e+07    1.55951e+07    3.11901e+06
0.55903    4.70701e+07    1.56900e+07    3.13801e+06
0.56250    4.73549e+07    1.57850e+07    3.15699e+06
0.56597    4.76396e+07    1.58799e+07    3.17598e+06
0.56944    4.79243e+07    1.59748e+07    3.19495e+06
0.57292    4.82088e+07    1.60696e+07    3.21392e+06
0.57639    4.84933e+07    1.61644e+07    3.23289e+06
0.57986    4.87777e+07    1.62592e+07    3.25185e+06
0.58333    4.90620e+07    1.63540e+07    3.27080e+06
0.58681    4.93462e+07    1.64487e+07    3.28974e+06
0.59028    4.96303e+07    1.65434e+07    3.30868e+06
0.59375    4.99143e+07    1.66381e+07    3.32762e+06
0.59722    5.01982e+07    1.67327e+07    3.34655e+06
0.60069    5.04820e+07    1.68273e+07    3.36547e+06
0.60417    5.07657e+07    1.69219e+07    3.38438e+06
0.60764    5.10494e+07    1.70165e+07    3.40329e+06
0.61111    5.13329e+07    1.71110e+07    3.42220e+06
0.61458    5.16164e+07    1.72055e+07    3.44109e+06
0.61806    5.18998e+07    1.72999e+07    3.45999e+06
0.62153    5.21831e+07    1.73944e+07    3.47887e+06
0.62500    5.24662e+07    1.74887e+07    3.49775e+06
0.62847    5.27493e+07    1.75831e+07    3.51662e+06
0.63194    5.30324e+07    1.76775e+07    3.53549e+06
0.63542    5.33153e+07    1.77718e+07    3.55435e+06
0.63889    5.35981e+07    1.78660e+07    3.57321e+06
0.64236    5.38808e+07    1.79603e+07    3.59206e+06
0.64583    5.41635e+07    1.80545e+07    3.61090e+06
0.64931    5.44460e+07    1.81487e+07    3.62974e+06
0.65278    5.47285e+07    1.82428e+07    3.64857e+06
0.65625    5.50109e+07    1.83370e+07    3.66739e+06
0.65972    5.52932e+07    1.84311e+07    3.68621e+06
0.66319    5.55753e+07    1.85251e+07    3.70502e+06
0.66667    5.58574e+07    1.86191e+07    3.72383e+06
0.67014    5.61395e+07    1.87132e+07    3.74263e+06
0.67361    5.64214e+07    1.88071e+07    3.76143e+06
0.67708    5.67032e+07    1.89011e+07    3.78021e+06
0.68056    5.69850e+07    1.89950e+07    3.79900e+06
0.68403    5.72666e+07    1.90889e+07    3.81777e+06
0.68750    5.75482e+07    1.91827e+07    3.83654e+06
0.69097    5.78296e+07    1.92765e+07    3.85531e+06
0.69444    5.81110e+07    1.93703e+07    3.87407e+06
0.69792    5.83923e+07    1.94641e+07    3.89282e+06
0.70139    5.86735e+07    1.95578e+07    3.91157e+06
0.70486    5.89546e+07    1.96515e+07    3.93031e+06
0.70833    5.92356e+07    1.97452e+07    3.94904e+06
0.71181    5.95165e+07    1.98388e+07    3.96777e+06
0.71528    5.97974e+07    1.99325e+07    3.98649e+06
0.71875    6.00781e+07    2.00260e+07    4.00521e+06
0.72222    6.03588e+07    2.01196e+07    4.02392e+06
0.72569    6.06394e+07    2.02131e+07    4.04262e+06
0.72917    6.09198e+07    2.03066e+07    4.06132e+06
0.73264    6.12002e+07    2.04001e+07    4.08001e+06
0.73611    6.14805e+07    2.04935e+07    4.09870e+06
0.73958    6.17607e+07    2.05869e+07    4.11738e+06
0.74306    6.20408e+07    2.06803e+07    4.13606e+06
0.74653    6.23209e+07    2.07736e+07    4.15472e+06
0.75000    6.26008e+07    2.08669e+07    4.17339e+06
0.75347    6.28807e+07    2.09602e+07    4.19204e+06
0.75694    6.31604e+07    2.10535e+07    4.21069e+06
0.76042    6.34401e+07    2.11467e+07    4.22934e+06
0.76389    6.37197e+07    2.12399e+07    4.24798e+06
0.76736    6.39992e+07    2.13331e+07    4.26661e+06
0.77083    6.42786e+07    2.14262e+07    4.28524e+06
0.77431    6.45579e+07    2.15193e+07    4.30386e+06
0.77778    6.48371e+07    2.16124e+07    4.32247e+06
0.78125    6.51162e+07    2.17054e+07    4.34108e+06
0.78472    6.53953e+07    2.17984e+07    4.35968e+06
0.78819    6.56742e+07    2.18914e+07    4.37828e+06
0.79167    6.59531e+07    2.19844e+07    4.39687e+06
0.79514    6.62318e+07    2.20773e+07    4.41546e+06
0.79861    6.65105e+07    2.21702e+07    4.43404e+06
0.80208    6.67891e+07    2.22630e+07    4.45261e+06
0.80556    6.70676e+07    2.23559e+07    4.47118e+06
0.80903    6.73460e+07    2.24487e+07    4.48974e+06
0.81250    6.76244e+07    2.25415e+07    4.50829e+06
0.81597    6.79026e+07    2.26342e+07    4.52684e+06
0.81944    6.81808e+07    2.27269e+07    4.54538e+06
0.82292    6.84588e+07    2.28196e+07    4.56392e+06
0.82639    6.87368e+07    2.29123e+07    4.58245e+06
0.82986    6.90147e+07    2.30049e+07    4.60098e+06
0.83333    6.92925e+07    2.30975e+07    4.61950e+06
0.83681    6.95702e+07    2.31901e+07    4.63801e+06
0.84028    6.98478e+07    2.32826e+07    4.65652e+06
0.84375    7.01253e+07    2.33751e+07    4.67502e+06
0.84722    7.04027e+07    2.34676e+07    4.69352e+06
0.85069    7.06801e+07    2.35600e+07    4.71200e+06
0.85417    7.09573e+07    2.36524e+07    4.73049e+06
0.85764    7.12345e+07    2.37448e+07    4.74897e+06
0.86111    7.15116e+07    2.38372e+07    4.76744e+06
0.86458    7.17886e+07    2.39295e+07    4.78590e+06
0.86806    7.20655e+07    2.40218e+07    4.80436e+06
0.87153    7.23423e+07    2.41141e+07    4.82282e+06
0.87500    7.26190e+07    2.42063e+07    4.84127e+06
0.87847    7.28956e+07    2.42985e+07    4.85971e+06
0.88194    7.31722e+07    2.43907e+07    4.87815e+06
0.88542    7.34486e+07    2.44829e+07    4.89658e+06
0.88889    7.37250e+07    2.45750e+07    4.91500e+06
0.89236    7.40013e+07    2.46671e+07    4.93342e+06
0.89583    7.42775e+07    2.47592e+07    4.95183e+06
0.89931    7.45536e+07    2.48512e+07    4.97024e+06
0.90278    7.48296e+07    2.49432e+07    4.98864e+06
0.90625    7.51055e+07    2.50352e+07    5.00703e+06
0.90972    7.53814e+07    2.51271e+07    5.02542e+06
0.91319    7.56571e+07    2.52190e+07    5.04381e+06
0.91667    7.59328e+07    2.53109e+07    5.06218e+06
0.92014    7.62083e+07    2.54028e+07    5.08056e+06
0.92361    7.64838e+07    2.54946e+07    5.09892e+06
0.92708    7.67592e+07    2.55864e+07    5.11728e+06
0.93056    7.70345e+07    2.56782e+07    5.13564e+06
0.93403    7.73097e+07    2.57699e+07    5.15398e+06
0.93750    7.75849e+07    2.58616e+07    5.17233e+06
0.94097    7.78599e+07    2.59533e+07    5.19066e+06
0.94444    7.81349e+07    2.60450e+07    5.20899e+06
0.94792    7.84097e+07    2.61366e+07    5.22732e+06
0.95139    7.86845e+07    2.62282e+07    5.24563e+06
0.95486    7.89592e+07    2.63197e+07    5.26395e+06
0.95833    7.92338e+07    2.64113e+07    5.28225e+06
0.96181    7.95083e+07    2.65028e+07    5.30055e+06
0.96528    7.97827e+07    2.65942e+07    5.31885e+06
0.96875    8.00571e+07    2.66857e+07    5.33714e+06
0.97222    8.03313e+07    2.67771e+07    5.35542e+06
0.97569    8.06055e+07    2.68685e+07    5.37370e+06
0.97917    8.08796e+07    2.69599e+07    5.39197e+06
0.98264    8.11535e+07    2.70512e+07    5.41024e+06
